FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,FFTE Feed flow SP,FFTE Out steam temp SP,Extract tank Level,Extract tank Out flow PV,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed tank level PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Out steam temp PV,FFTE Production solids PV,FFTE Steam pressure PV,FFTE Temperature 1 - 1,FFTE Temperature 1 - 2,FFTE Temperature 2 - 1,FFTE Temperature 2 - 2,FFTE Temperature 3 - 1,FFTE Temperature 3 - 2,FFTE Unk Temperature,TFE Feed pump,TFE Input flow PV,TFE Level,TFE Motor current,TFE Out flow PV,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,FFTE Discharge solids_FFTE Production solids PV_sum,FFTE Discharge solids_FFTE Production solids PV_product,FFTE Production solids PV_FFTE Discharge solids_sum,FFTE Production solids PV_FFTE Discharge solids_product
-0.08835877299480382,-0.15163240222922345,-0.16920679461263696,-0.0032284563871360318,-0.1113077052780256,0.20725951207123952,-0.2634743599747401,-0.046337666182642255,0.14385975282212618,-0.007310874599702749,-0.05217520225450486,0.39586035598288954,-0.6311849791175745,0.4527841958989737,0.5323140538267428,0.5541255058439783,0.5969328198186198,0.13465018298192033,0.4078397223318257,0.09395759780950073,1.0,0.8423493812060174,0.9406008373111435,0.4743851486852454,-0.07696462317651553,0.9973596738225666,-0.017989647817894167,-0.10566102510769633,-0.33730344877396246,-0.27688042357112386,0.27212154063081423,-0.4578173094827948,0.3294833201212059,-0.01309761734887544,0.3558267246065088,-0.09740141512508559,-0.10286255862981528,-0.18438366520666352,-0.5355015409661664,0.4029692200819847,0.2501178553846294,0.4029692200819847,0.2501178553846294
-0.024152373376191784,-0.16372480221324842,-0.09906223324003216,0.00768806985219955,-0.0548825839805118,0.17958603366177325,-0.20342116973715624,4.510573925446087e-06,0.1272969514382513,-0.02533519508985534,-0.034622227184400965,0.34405883635675427,-0.5467327447208465,0.3761860730730974,0.45563382074107905,0.4918301221401236,0.5105870645715547,0.09990497594833286,0.3556257900056565,0.13597093416199205,0.8423493812060174,1.0,0.7935761314571217,0.4376486319688306,0.008054016706946533,0.8429476820976809,-0.005451059773312448,-0.09305997051547313,-0.3011398962015214,-0.26627361819731166,0.25085288120722016,-0.4125718906216156,0.3234881727066372,-0.048766787321286045,0.3349588408919162,-0.08081589046887767,-0.05236141574684585,-0.16673556513054905,-0.4773841958169525,0.350818339582595,0.21514930833605453,0.350818339582595,0.21514930833605453
-0.02746983370418936,-0.0890286782959671,-0.18544877658180525,0.014053423766541473,-0.12006624913737944,0.1963067917559037,-0.2556698528959823,0.0007856342443486698,0.10232921621674389,-0.006880641252998833,-0.03992618082619673,0.3488555923517826,-0.5921855067721356,0.3979269374325017,0.5825092892929457,0.5343630962123485,0.5345636605360112,0.22385779065479144,0.36064564263493704,0.13164902444874285,0.9406008373111435,0.7935761314571217,1.0,0.5093627157199555,0.05100311617151579,0.9391535272603823,0.006910687692773151,-0.09889284420618867,-0.3155020353559363,-0.2527336143479485,0.2672058135238593,-0.43365316046485847,0.30122633665748494,0.030171506274091042,0.3384328144260707,-0.08572583365336152,-0.11833551822324088,-0.15898200072264596,-0.49655580932082766,0.3557404279404168,0.20213374411823168,0.3557404279404168,0.20213374411823168
0.10305282277358131,-0.0039425427150176755,0.007784860214311865,0.07826378474631755,-0.03941893814117668,0.15498597126895644,-0.15056120178499519,-0.014995670618417972,0.049850116927472134,-0.045470661772802796,0.09240438825371083,0.4638091621223853,-0.2645068119014209,0.2483457220077459,0.32273819006912635,0.7259052259212235,0.32159445816677557,0.1738147175160453,0.46800933926906246,0.2166574703898857,0.4743851486852454,0.4376486319688306,0.5093627157199555,1.0,0.03168161691833783,0.471319344962117,0.20023487414949154,0.009407496934040607,-0.23250187188420698,-0.13588276074775363,0.2138544984606106,-0.25481425183819334,0.3286772252727426,0.19056354934879072,0.24501626015609754,0.1745425710117723,-0.12968067319209003,0.17442856758395045,-0.19342103800874294,0.4671924462573317,0.4636407662990944,0.4671924462573317,0.4636407662990944
0.35203007087937327,0.21375342694518115,-0.05940555133866632,0.1485434779788107,-0.07138606953926688,-0.05052440567940436,0.040135648933413995,0.2913498592973398,-0.05664384048134334,0.0318422177383886,0.03070826807474531,-0.087399734495356,0.03701674524533355,-0.018522259048922126,0.7097425416707439,0.019225445558395098,-0.009148731864423347,0.11116630906034876,-0.07257886081699048,0.2906836803760225,-0.07696462317651553,0.008054016706946533,0.05100311617151579,0.03168161691833783,1.0,-0.07333787839845993,-0.053589598063013215,-0.11373038991901994,-0.004948399200082306,-0.02913004695856279,-0.15123647157922188,-0.05681094066892905,0.06986356488106653,-0.09113697583537408,-0.007886208267827776,-0.0402668141946259,-0.07105292636971526,-0.05570544670372548,-0.011495345864552446,-0.08018651124976825,-0.11180439520466957,-0.08018651124976825,-0.11180439520466957
-0.08562378909637895,-0.1512388636679239,-0.16710009612772755,-0.0017477746650395533,-0.10888074737678123,0.20601606673325232,-0.2617006496159357,-0.046178604634599295,0.15016097564224748,-0.007410268161779987,-0.05203767661096888,0.3941861579933747,-0.6297013226525285,0.4563130883136029,0.5369265255064719,0.5549280243222098,0.6030930104336673,0.13375797123369437,0.40703355097088173,0.09912410502950007,0.9973596738225666,0.8429476820976809,0.9391535272603823,0.471319344962117,-0.07333787839845993,1.0,-0.017121614759912734,-0.10786100056147538,-0.33675172947769344,-0.28046003298484795,0.2708085156502508,-0.45911346678083464,0.3284731953130211,-0.01651690507529299,0.3564520859666535,-0.09674375582080945,-0.1070357706382199,-0.1852402286113866,-0.5348918612862923,0.40172692597055737,0.24897290444562306,0.40172692597055737,0.24897290444562306
0.0340316812812799,-0.042706449871435605,0.026243687505712612,0.025036002361654423,0.018578853155333423,0.11283555669858444,-0.08224242977842097,-0.03868500616472724,0.03655734573630715,-0.194078243751432,0.049843024670806806,0.3997730074482698,-0.2643765627049809,0.17894647329006444,-0.027572427918053595,0.29577442755183847,0.2039488970152646,0.05496612121429329,0.3889952946793939,-0.27855343666480226,-0.017989647817894167,-0.005451059773312448,0.006910687692773151,0.20023487414949154,-0.053589598063013215,-0.017121614759912734,1.0,0.07372990897450821,-0.18818849767500764,-0.13005865877219533,0.05086599643803152,-0.1067779349526158,0.2686693313284922,0.1197760093481415,0.45844348385662537,0.7858359244561715,0.11466405883394826,0.7686511639479777,0.09995304161111287,0.39544905913029144,0.4292572083267443,0.39544905913029144,0.4292572083267443
-0.036240938622392374,0.007306489207752964,0.010301880105626632,-0.02065054361358448,0.004395244460428861,0.0867282396340529,-0.07978659236475076,0.02653010587394654,-0.07504714996643347,0.012041899586346204,-0.004716577116148307,-0.050840734105394116,0.2238165691461067,-0.12540762744349038,-0.1869891442283553,-0.05371114229759753,-0.13271320882383864,0.04856115538925425,-0.05781043638889298,-0.05532820858236334,-0.10566102510769633,-0.09305997051547313,-0.09889284420618867,0.009407496934040607,-0.11373038991901994,-0.10786100056147538,0.07372990897450821,1.0,0.7213605703448034,0.41797875677574015,0.13998821023165964,0.277746533017719,-0.09487033405503704,0.09072521766418501,-0.17086773831887273,0.014793339350330356,-0.10219489426434325,0.09827437551387225,0.2125655111012903,-0.0544848347670662,-0.010798937327248834,-0.0544848347670662,-0.010798937327248834
0.005522530009705461,0.10778563017709274,0.02952858585866826,8.633964971503305e-05,0.03287208224862807,-0.10318424901939295,0.10381436269006711,0.047730557932308064,-0.15829446083188234,0.10723236252159567,-0.02837096306667676,-0.4750366796722402,0.5833358592280278,-0.38621271550777514,-0.2561215883647908,-0.41427632317291757,-0.46933350266168944,-0.02786815509134809,-0.4774813118925074,0.11255151149099143,-0.33730344877396246,-0.3011398962015214,-0.3155020353559363,-0.23250187188420698,-0.004948399200082306,-0.33675172947769344,-0.18818849767500764,0.7213605703448034,1.0,0.5348839602550262,-0.06609526687044885,0.4402562799986371,-0.47168618970308784,-0.018829018178223723,-0.46938678201015976,-0.16416196033336367,-0.17419705942107214,-0.0900965822637232,0.4412372035608007,-0.4775679494942169,-0.3897126516295659,-0.4775679494942169,-0.3897126516295659
-0.02852359542425138,0.0675707558359566,0.011574177163030415,0.00639485646169042,0.013890901144655214,-0.08553020629335069,0.06251280724715058,0.07233859656149852,-0.050272975754142,0.12076416751611498,-0.08155541114517567,-0.34377729595259177,0.47058759063367583,-0.26406917449900974,-0.22951603087682704,-0.2693256864594423,-0.3231812165345077,0.01652348089171275,-0.3451203538743001,0.050714685593577155,-0.27688042357112386,-0.26627361819731166,-0.2527336143479485,-0.13588276074775363,-0.02913004695856279,-0.28046003298484795,-0.13005865877219533,0.41797875677574015,0.5348839602550262,1.0,-0.0835446834157732,0.407158574493377,-0.39777892558326006,-0.010076991160179977,-0.42614500369469305,-0.09050691746614895,-0.07075654254994874,-0.004931205074447789,0.44518602915920963,-0.3453948791669843,-0.2531968650874685,-0.3453948791669843,-0.2531968650874685
-0.08383777344760364,-0.11669316861380982,-0.058890297535906466,-0.050371180506914436,-0.005933701353261475,0.13934392482062735,-0.1497988593126365,-0.042004278384050756,0.08960466178787603,-0.09511123539332468,-0.03806538122587591,0.2987372621426992,-0.23747169761001186,0.17475847451770313,0.05042782413762503,0.2609550332480061,0.2104984208203774,-0.0020991056755745967,0.2901923515431151,-0.05792197236885791,0.27212154063081423,0.25085288120722016,0.2672058135238593,0.2138544984606106,-0.15123647157922188,0.2708085156502508,0.05086599643803152,0.13998821023165964,-0.06609526687044885,-0.0835446834157732,1.0,-0.2044375631192248,0.27920403252889875,0.05040862076108899,0.27908464198368566,0.018417974098398626,-0.023601076071818366,-0.06942111007931384,-0.34985895100429953,0.2952591751554619,0.2506730969797028,0.2952591751554619,0.2506730969797028
-0.011247482301144083,0.038272858939243724,0.04069804158287439,-0.007805683657243467,0.05946006538865391,-0.13619119718095613,0.1486275897941457,0.05194009542475433,-0.1202510700096149,0.09978923853680459,0.011964143871576014,-0.3665846703213603,0.5974356292833846,-0.3945699899666947,-0.35872832813545064,-0.3909238767140165,-0.4347222199028132,-0.01418948180623893,-0.37996415589114896,-0.12718979647952422,-0.4578173094827948,-0.4125718906216156,-0.43365316046485847,-0.25481425183819334,-0.05681094066892905,-0.45911346678083464,-0.1067779349526158,0.277746533017719,0.4402562799986371,0.407158574493377,-0.2044375631192248,1.0,-0.36516657676865044,0.005858937141219845,-0.42593616368237774,-0.017635675550739024,0.10370780975577792,0.09408132448559532,0.5282983641311774,-0.3743173546685678,-0.25801229328806796,-0.3743173546685678,-0.25801229328806796
0.07224135440364092,-0.16477525308957847,0.0013029283574581129,0.054022175081146706,-0.1021576610490846,0.3232791677854692,-0.29555494889251255,-0.011641651410665666,0.11048282125948779,-0.21134946468842478,0.07926260679891106,0.7688634785286939,-0.5622961483515743,0.4066358297124849,0.24607858845914216,0.5334221581441334,0.5260182615395508,0.021093879138917845,0.7563538802989175,-0.18057938713600638,0.3294833201212059,0.3234881727066372,0.30122633665748494,0.3286772252727426,0.06986356488106653,0.3284731953130211,0.2686693313284922,-0.09487033405503704,-0.47168618970308784,-0.39777892558326006,0.27920403252889875,-0.36516657676865044,1.0,0.08953902643685914,0.5767645824667939,0.22884867299247774,0.264169882788481,0.12424719087948385,-0.5489472077941682,0.7646802372502329,0.6756762220680761,0.7646802372502329,0.6756762220680761
0.05080794337717406,-0.047950528932095594,-0.006715165328325837,0.006025650040035054,-0.010071699438830578,0.11705045875937231,-0.1012315190875492,-0.06882038309963277,-0.08281266577466326,-0.16147740732443433,0.2252231149250392,0.15355447185315935,-0.04709135097065432,0.0020417073673963367,-0.07939548211044736,0.08705500912504092,-0.037386920043801286,-0.033374227137723846,0.1444579025553959,-0.03627797740525197,-0.01309761734887544,-0.048766787321286045,0.030171506274091042,0.19056354934879072,-0.09113697583537408,-0.01651690507529299,0.1197760093481415,0.09072521766418501,-0.018829018178223723,-0.010076991160179977,0.05040862076108899,0.005858937141219845,0.08953902643685914,1.0,0.06169986687382588,0.11015857863620579,0.052993697884494546,0.12002205086545197,-0.01628517379536538,0.14940106566394956,0.16105230578111301,0.14940106566394956,0.16105230578111301
-0.02541696450667111,-0.11834212495022467,-0.03217224204583805,0.01902399834817198,-0.10421977514192624,0.2333803193396376,-0.21860394101932407,-0.05484679133857596,0.09401276226295772,-0.22260516004651917,0.009320846041734379,0.5450846526646167,-0.6245701595747617,0.409640025148956,0.22397722528844424,0.4663263799388936,0.5013041513190412,0.07126901178847275,0.5412321071555568,-0.13507851409240215,0.3558267246065088,0.3349588408919162,0.3384328144260707,0.24501626015609754,-0.007886208267827776,0.3564520859666535,0.45844348385662537,-0.17086773831887273,-0.46938678201015976,-0.42614500369469305,0.27908464198368566,-0.42593616368237774,0.5767645824667939,0.06169986687382588,1.0,0.33714143538649854,0.1275196920166652,0.10836937124252519,-0.6035517127373093,0.5446413343944648,0.4370113082616161,0.5446413343944648,0.4370113082616161
0.048635640106994275,-0.04394223380127842,0.04903410291788661,0.021470391762240908,0.03885246796001946,0.07422188668590424,-0.04091096970950915,-0.042012841921387115,0.04038740665073541,-0.15777017629499124,0.045165301284775236,0.3291849447482287,-0.12369946330908503,0.09634696835935967,-0.06896822372151794,0.21474853781431336,0.10212678637096315,0.012817447662738362,0.3175322011995476,-0.2255940018814106,-0.09740141512508559,-0.08081589046887767,-0.08572583365336152,0.1745425710117723,-0.0402668141946259,-0.09674375582080945,0.7858359244561715,0.014793339350330356,-0.16416196033336367,-0.09050691746614895,0.018417974098398626,-0.017635675550739024,0.22884867299247774,0.11015857863620579,0.33714143538649854,1.0,0.13015375044727723,0.7177437756186683,0.19060583749272095,0.3242275154282849,0.3803095772198995,0.3242275154282849,0.3803095772198995
-0.05032557339796185,-0.1057295553867413,-0.0605579486374287,-0.0399155626403901,-0.0017418844834856545,0.06676165661203441,-0.0727885099048559,-0.05312986282324299,0.113617731235905,-0.08088058657380055,0.04847681488975977,0.12702406072328332,-0.11131471230065955,0.056057513033035876,-0.13954509739378654,-0.05577830173338579,0.031204248717852913,-0.008277702862441661,0.11486974523742682,-0.30101962699223356,-0.10286255862981528,-0.05236141574684585,-0.11833551822324088,-0.12968067319209003,-0.07105292636971526,-0.1070357706382199,0.11466405883394826,-0.10219489426434325,-0.17419705942107214,-0.07075654254994874,-0.023601076071818366,0.10370780975577792,0.264169882788481,0.052993697884494546,0.1275196920166652,0.13015375044727723,1.0,0.14398090851461423,-0.02727536105815996,0.1212603341482298,0.12398586873659531,0.1212603341482298,0.12398586873659531
0.05584642250435786,-0.012077745723311729,0.04915832527774452,0.023262130183811104,0.05275851425800973,0.04254788904063361,-0.0028152417812703505,-0.040976028612967355,0.012104497421584306,-0.12102330466883067,0.06018169774094323,0.288558423198732,0.0036589251719599193,0.021736797508928332,-0.1371539869252579,0.14896773866993782,0.005087368616285699,0.006088024921779378,0.27834145856028564,-0.23488103810449998,-0.18438366520666352,-0.16673556513054905,-0.15898200072264596,0.17442856758395045,-0.05570544670372548,-0.1852402286113866,0.7686511639479777,0.09827437551387225,-0.0900965822637232,-0.004931205074447789,-0.06942111007931384,0.09408132448559532,0.12424719087948385,0.12002205086545197,0.10836937124252519,0.7177437756186683,0.14398090851461423,1.0,0.4911489845277312,0.28421163566205637,0.3898527899208335,0.28421163566205637,0.3898527899208335
0.07634417079203323,0.1374489769317453,0.08565806561738802,0.019510761096860094,0.13739957467795239,-0.2518356616436503,0.259921638643653,0.02592186604549927,-0.12740961893191252,0.13090153149970052,0.009840312885811399,-0.46499447552739354,0.7018780851215324,-0.46598463949649976,-0.34881655808975026,-0.4298267591321919,-0.5476520910100164,-0.03896156760613854,-0.4680090553691333,0.025224045440039596,-0.5355015409661664,-0.4773841958169525,-0.49655580932082766,-0.19342103800874294,-0.011495345864552446,-0.5348918612862923,0.09995304161111287,0.2125655111012903,0.4412372035608007,0.44518602915920963,-0.34985895100429953,0.5282983641311774,-0.5489472077941682,-0.01628517379536538,-0.6035517127373093,0.19060583749272095,-0.02727536105815996,0.4911489845277312,1.0,-0.4677848235055943,-0.2851456814878202,-0.4677848235055943,-0.2851456814878202
-0.022890647622765496,-0.21476647701531076,0.003954513151515462,0.00847906286310372,-0.08918126681334004,0.3371253146755981,-0.3018041248148646,0.004837197410113301,0.2305045403929784,-0.21765819566824557,0.08622316260619087,0.9972504406239969,-0.5944029156098245,0.5761084070680889,0.22263988577644353,0.7118360467056649,0.628174052438499,0.021726897558390797,0.9972828835885623,-0.2993293586703785,0.4029692200819847,0.350818339582595,0.3557404279404168,0.4671924462573317,-0.08018651124976825,0.40172692597055737,0.39544905913029144,-0.0544848347670662,-0.4775679494942169,-0.3453948791669843,0.2952591751554619,-0.3743173546685678,0.7646802372502329,0.14940106566394956,0.5446413343944648,0.3242275154282849,0.1212603341482298,0.28421163566205637,-0.4677848235055943,1.0,0.9508386974425881,1.0,0.9508386974425881
0.006491353316464973,-0.20114519118699906,0.05201058292341692,0.0135127344052524,-0.04291948325071237,0.2728695809368951,-0.22731749959709238,-0.004612875668553946,0.2076930598308207,-0.21295963999937548,0.10239220932732265,0.9488675961646209,-0.4275582223166379,0.4854448581211275,0.11225587688609755,0.6501162337694975,0.5133180947540427,0.015421259966209635,0.947615673077046,-0.3187918253305644,0.2501178553846294,0.21514930833605453,0.20213374411823168,0.4636407662990944,-0.11180439520466957,0.24897290444562306,0.4292572083267443,-0.010798937327248834,-0.3897126516295659,-0.2531968650874685,0.2506730969797028,-0.25801229328806796,0.6756762220680761,0.16105230578111301,0.4370113082616161,0.3803095772198995,0.12398586873659531,0.3898527899208335,-0.2851456814878202,0.9508386974425881,1.0,0.9508386974425881,1.0
-0.022890647622765496,-0.21476647701531076,0.003954513151515462,0.00847906286310372,-0.08918126681334004,0.3371253146755981,-0.3018041248148646,0.004837197410113301,0.2305045403929784,-0.21765819566824557,0.08622316260619087,0.9972504406239969,-0.5944029156098245,0.5761084070680889,0.22263988577644353,0.7118360467056649,0.628174052438499,0.021726897558390797,0.9972828835885623,-0.2993293586703785,0.4029692200819847,0.350818339582595,0.3557404279404168,0.4671924462573317,-0.08018651124976825,0.40172692597055737,0.39544905913029144,-0.0544848347670662,-0.4775679494942169,-0.3453948791669843,0.2952591751554619,-0.3743173546685678,0.7646802372502329,0.14940106566394956,0.5446413343944648,0.3242275154282849,0.1212603341482298,0.28421163566205637,-0.4677848235055943,1.0,0.9508386974425881,1.0,0.9508386974425881
0.006491353316464973,-0.20114519118699906,0.05201058292341692,0.0135127344052524,-0.04291948325071237,0.2728695809368951,-0.22731749959709238,-0.004612875668553946,0.2076930598308207,-0.21295963999937548,0.10239220932732265,0.9488675961646209,-0.4275582223166379,0.4854448581211275,0.11225587688609755,0.6501162337694975,0.5133180947540427,0.015421259966209635,0.947615673077046,-0.3187918253305644,0.2501178553846294,0.21514930833605453,0.20213374411823168,0.4636407662990944,-0.11180439520466957,0.24897290444562306,0.4292572083267443,-0.010798937327248834,-0.3897126516295659,-0.2531968650874685,0.2506730969797028,-0.25801229328806796,0.6756762220680761,0.16105230578111301,0.4370113082616161,0.3803095772198995,0.12398586873659531,0.3898527899208335,-0.2851456814878202,0.9508386974425881,1.0,0.9508386974425881,1.0
